bucket_label,cashflow_proxy_usd,city,condition_id,event_slug,miss_bucket,notional_usd,outcome,public_playbook,replay_delta_seconds,replay_playbook,replay_size_error_ratio,timestamp_utc,trade_type
23°C,-0.126067,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.126067,yes,paired_under_par,,,,2026-03-28T14:39:59+00:00,buy
23°C,-4.94382,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,4.94382,yes,paired_under_par,,,,2026-03-28T14:39:59+00:00,buy
23°C,-0.238539,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.238539,yes,paired_under_par,,,,2026-03-28T14:40:01+00:00,buy
23°C,-0.234831,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.234831,yes,paired_under_par,,,,2026-03-28T14:40:01+00:00,buy
23°C,-0.599438,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.599438,yes,paired_under_par,,,,2026-03-28T14:40:01+00:00,buy
23°C,-5.989438,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,5.989438,yes,paired_under_par,,,,2026-03-28T14:40:01+00:00,buy
23°C,-0.289213,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.289213,yes,paired_under_par,,,,2026-03-28T14:40:01+00:00,buy
23°C,-0.358426,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.358426,yes,paired_under_par,,,,2026-03-28T14:40:01+00:00,buy
23°C,-0.362134,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.362134,yes,paired_under_par,,,,2026-03-28T14:40:01+00:00,buy
23°C,-2.376741,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,2.376741,yes,paired_under_par,,,,2026-03-28T14:40:03+00:00,buy
23°C,-8.319213,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,8.319213,yes,paired_under_par,,,,2026-03-28T14:40:03+00:00,buy
23°C,-0.598202,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.598202,yes,paired_under_par,,,,2026-03-28T14:40:03+00:00,buy
23°C,-0.177977,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.177977,yes,paired_under_par,,,,2026-03-28T14:40:03+00:00,buy
23°C,-8.726666,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,8.726666,no,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-0.498089,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.498089,yes,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-0.617977,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.617977,yes,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-8.066666,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,8.066666,no,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-1.077752,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,1.077752,yes,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-0.538876,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.538876,yes,paired_under_par,,,,2026-03-28T14:40:07+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:09+00:00,buy
23°C,-0.996179,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.996179,yes,paired_under_par,,,,2026-03-28T14:40:09+00:00,buy
23°C,-0.747752,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.747752,yes,paired_under_par,,,,2026-03-28T14:40:09+00:00,buy
23°C,-0.138426,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.138426,yes,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-0.697078,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.697078,yes,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-0.138426,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.138426,yes,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-11.293333,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,11.293333,no,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-0.124831,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.124831,yes,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-1.235955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,1.235955,yes,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-0.690898,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.690898,yes,paired_under_par,,,,2026-03-28T14:40:11+00:00,buy
23°C,-0.138426,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.138426,yes,paired_under_par,,,,2026-03-28T14:40:13+00:00,buy
23°C,-0.138426,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.138426,yes,paired_under_par,,,,2026-03-28T14:40:13+00:00,buy
23°C,-0.212584,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.212584,yes,paired_under_par,,,,2026-03-28T14:40:13+00:00,buy
23°C,-0.138426,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.138426,yes,paired_under_par,,,,2026-03-28T14:40:13+00:00,buy
23°C,-0.196516,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.196516,yes,paired_under_par,,,,2026-03-28T14:40:15+00:00,buy
23°C,-0.55,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.55,yes,paired_under_par,,,,2026-03-28T14:40:23+00:00,buy
23°C,-0.9592,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.9592,no,paired_under_par,,,,2026-03-28T14:40:27+00:00,buy
23°C,-0.9592,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.9592,no,paired_under_par,,,,2026-03-28T14:40:27+00:00,buy
23°C,-0.88,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.88,yes,paired_under_par,,,,2026-03-28T14:40:27+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.365842,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.365842,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-2.9656,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,2.9656,no,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.9856,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.9856,no,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.9592,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.9592,no,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.9592,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.9592,no,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:29+00:00,buy
23°C,-0.124831,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.124831,yes,paired_under_par,,,,2026-03-28T14:40:31+00:00,buy
23°C,-0.25337,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.25337,yes,paired_under_par,,,,2026-03-28T14:40:33+00:00,buy
23°C,-2.4717,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,2.4717,yes,paired_under_par,,,,2026-03-28T14:40:43+00:00,buy
23°C,-4.7872,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,4.7872,no,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-1.9008,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,1.9008,no,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-0.373258,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.373258,yes,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-0.186629,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.186629,yes,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-0.295393,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.295393,yes,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-3.0272,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,3.0272,no,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-3.6256,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,3.6256,no,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-0.590786,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.590786,yes,paired_under_par,,,,2026-03-28T14:40:49+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:51+00:00,buy
23°C,-0.9856,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.9856,no,paired_under_par,,,,2026-03-28T14:40:51+00:00,buy
23°C,-0.16191,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.16191,yes,paired_under_par,,,,2026-03-28T14:40:51+00:00,buy
23°C,-0.234831,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.234831,yes,paired_under_par,,,,2026-03-28T14:40:51+00:00,buy
23°C,-0.1408,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.1408,yes,paired_under_par,,,,2026-03-28T14:40:51+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:53+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:40:53+00:00,buy
23°C,-0.258314,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.258314,yes,paired_under_par,,,,2026-03-28T14:40:55+00:00,buy
23°C,-1.98,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,1.98,no,paired_under_par,,,,2026-03-28T14:41:09+00:00,buy
23°C,-0.244719,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.244719,yes,paired_under_par,,,,2026-03-28T14:41:11+00:00,buy
23°C,-0.135955,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.135955,yes,paired_under_par,,,,2026-03-28T14:41:11+00:00,buy
23°C,-0.124831,Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.124831,yes,paired_under_par,,,,2026-03-28T14:41:13+00:00,buy
24°C,-8.715032,Mexico City,0x5b317eba2d33da2d594c1dd6eef399cd3ee430be44103d6169172f7feca05e9c,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,8.715032,no,asymmetric_paired_accumulation,,,,2026-03-28T14:41:23+00:00,buy
24°C,-0.678888,Mexico City,0x5b317eba2d33da2d594c1dd6eef399cd3ee430be44103d6169172f7feca05e9c,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.678888,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:41:25+00:00,buy
24°C,-0.488888,Mexico City,0x5b317eba2d33da2d594c1dd6eef399cd3ee430be44103d6169172f7feca05e9c,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.488888,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:41:25+00:00,buy
24°C,-0.113,Mexico City,0x5b317eba2d33da2d594c1dd6eef399cd3ee430be44103d6169172f7feca05e9c,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.113,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:41:49+00:00,buy
78-79°F,-2.7276,Dallas,0x15e11df37779921a92411b8694ee6001e6aa6fe1168cb21daa8820628e009b69,highest-temperature-in-dallas-on-april-1-2026,missing_quote_pair,2.7276,yes,paired_under_par,,,,2026-03-28T14:42:39+00:00,buy
21°C,-0.027755,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.027755,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:47+00:00,buy
21°C,-0.02204,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.02204,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:47+00:00,buy
21°C,-0.027755,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.027755,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:47+00:00,buy
21°C,-0.025955,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.025955,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:47+00:00,buy
21°C,-0.027755,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.027755,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:47+00:00,buy
21°C,-13.67,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,13.67,no,asymmetric_paired_accumulation,,,,2026-03-28T14:42:47+00:00,buy
21°C,-0.027755,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.027755,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:47+00:00,buy
21°C,-0.022448,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.022448,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:49+00:00,buy
21°C,-0.10204,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.10204,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:49+00:00,buy
21°C,-0.194693,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.194693,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:51+00:00,buy
21°C,-0.28,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.28,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:42:55+00:00,buy
21°C,-0.18102,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.18102,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:43:03+00:00,buy
21°C,-0.04,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.04,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:43:03+00:00,buy
21°C,-0.1,Mexico City,0xe24bd4951da746f43b71514ac28f23c2ff4881a79815f4f9dbd19e6ab44f8a25,highest-temperature-in-mexico-city-on-april-1-2026,missing_quote_pair,0.1,yes,asymmetric_paired_accumulation,,,,2026-03-28T14:43:05+00:00,buy
78-79°F,-1.9749,Dallas,0x15e11df37779921a92411b8694ee6001e6aa6fe1168cb21daa8820628e009b69,highest-temperature-in-dallas-on-april-1-2026,missing_quote_pair,1.9749,no,paired_under_par,,,,2026-03-28T14:43:07+00:00,buy
78-79°F,-0.15,Dallas,0x15e11df37779921a92411b8694ee6001e6aa6fe1168cb21daa8820628e009b69,highest-temperature-in-dallas-on-april-1-2026,missing_quote_pair,0.15,yes,paired_under_par,,,,2026-03-28T14:43:09+00:00,buy
78-79°F,-0.268636,Dallas,0x15e11df37779921a92411b8694ee6001e6aa6fe1168cb21daa8820628e009b69,highest-temperature-in-dallas-on-april-1-2026,missing_quote_pair,0.268636,yes,paired_under_par,,,,2026-03-28T14:43:09+00:00,buy
